season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
21,1,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11,13,250.0,19.23076923076923,4.475001790574058,0.9166666666666666,0.088,0.6188222706555677,0.6923076923076923,-0.2243589743589743,0.6346153846153846,-0.2056623931623931,-0.1553254437869822,1,0.0909090909090909,0.0,22.0,0.0,5,0.3846153846153846,5,0.3846153846153846,0.8278831409196763
21,2,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,7.5,7.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11,13,270.5,20.807692307692307,3.0244728296739414,0.9387755102040816,0.0850277264325323,0.7248561371748342,0.8461538461538461,-0.0926216640502355,0.7943485086342229,-0.0869509499247109,-0.0783721772732762,2,0.1818181818181818,1.0,22.5,0.0,3,0.2307692307692307,3,0.2307692307692307,0.8757192186929194
21,3,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,,,,,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,11,10,305.0,30.5,4.927248499698161,1.0,0.1180327868852459,1.1162416509613684,1.0,0.0,1.0,0.0,0.0,3,0.2727272727272727,13.0,29.5,0.0,1,0.1,1,0.1,0.8953067340309386
21,4,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,10,236.0,23.6,4.115013163202923,0.75,0.0889830508474576,-0.6318327297831265,0.3,-0.4499999999999999,0.225,-0.3374999999999999,-0.135,4,0.3636363636363636,-15.0,28.5,0.0,8,0.8,8,0.8,0.6759802802825361
21,5,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,40.0,11,9,301.0,33.44444444444444,5.027701042999453,1.0,0.132890365448505,1.3038873034591985,1.0,0.0,1.0,0.0,0.0,5,0.4545454545454545,19.0,30.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8753047181791375
21,6,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,,,,,,,,,,,,,,,,,8.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,30.0,11,9,313.0,34.77777777777778,5.911382616989401,0.75,0.0958466453674121,-0.8082335533562613,0.3333333333333333,-0.4166666666666666,0.25,-0.3125,-0.1388888888888889,6,0.5454545454545454,-10.0,35.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.6578037185197656
21,7,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.5,9.0,,,,,,,,,,,,,,,,,,27.5,11,8,221.0,27.625,0.790569415042095,0.9482758620689656,0.1244343891402715,-0.1581138830084189,0.5,-0.4482758620689655,0.4741379310344827,-0.4250891795481569,-0.2241379310344827,7,0.6363636363636364,-2.5,28.75,0.0,5,0.625,5,0.625,0.6682166121977435
21,8,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6666,8.6666,8.6666,,,,,,,,,,,,,,26.9998,11,7,193.9994,27.7142,2.9277360035813795,0.8181757575757576,0.1391746572412079,-0.2440110717380614,0.4285714285714286,-0.3896043290043289,0.3506467532467532,-0.3187648170379115,-0.1669732838589981,8,0.7272727272727273,-0.5001999999999995,27.2499,0.0,5,0.7142857142857143,5,0.7142857142857143,0.527825615730666
21,9,Alexa PenaVega,Mark Ballas,21,5.190476190476191,0.4761904761904761,Actor/Actress,Florida,United States,27,25-34,Eliminated Week 9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,30.0,11,6,164.5,27.416666666666668,2.2675243475355824,1.0,0.182370820668693,1.139274793737488,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,3.0001999999999995,28.4999,0.0,1,0.1666666666666666,1,0.1666666666666666,0.3403011550733026
21,1,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,13,250.0,19.23076923076923,4.475001790574058,0.875,0.084,0.395358672918835,0.5384615384615384,-0.3365384615384615,0.4711538461538461,-0.2944711538461538,-0.1812130177514793,1,0.0909090909090909,0.0,21.0,0.0,7,0.5384615384615384,7,0.5384615384615384,0.7224067012424635
21,2,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,,,,,7.5,7.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11,13,270.5,20.807692307692307,3.0244728296739414,0.8979591836734694,0.0813308687615526,0.3942200044284187,0.4615384615384615,-0.4364207221350078,0.4144427001569858,-0.3918879953865376,-0.2014249486776959,2,0.1818181818181818,1.0,21.5,0.0,8,0.6153846153846154,8,0.6153846153846154,0.626010990316836
21,3,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,,,,,,,,,7.0,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,11,10,305.0,30.5,4.927248499698161,0.8055555555555556,0.0950819672131147,-0.3044295411712823,0.3,-0.5055555555555555,0.2416666666666667,-0.4072530864197531,-0.1516666666666666,3,0.2727272727272727,7.0,25.5,0.0,8,0.8,8,0.8,0.63103770476529
21,4,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,,,,,,,,,,,,,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11,10,236.0,23.6,4.115013163202923,0.8214285714285714,0.097457627118644,-0.1458075530268756,0.4,-0.4214285714285714,0.3285714285714285,-0.346173469387755,-0.1685714285714285,4,0.3636363636363636,-6.0,26.0,0.0,7,0.7,7,0.7,0.6417664802878388
21,5,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,,,,,,,,,,,,,,,,,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,36.0,11,9,301.0,33.44444444444444,5.027701042999453,0.9,0.1196013289036544,0.5082950505010437,0.6666666666666667,-0.2333333333333332,0.6000000000000001,-0.2099999999999999,-0.1555555555555555,5,0.4545454545454545,13.0,29.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.7204898095906566
21,6,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,40.0,11,9,313.0,34.77777777777778,5.911382616989401,1.0,0.1277955271565495,0.8834180699475412,1.0,0.0,1.0,0.0,0.0,6,0.5454545454545454,4.0,38.0,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8132923505586621
21,7,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.0,,,,,,,,,,,,,,,,,,28.0,11,8,221.0,27.625,0.790569415042095,0.9655172413793104,0.1266968325791855,0.4743416490252568,0.875,-0.0905172413793103,0.8448275862068966,-0.0873959571938169,-0.0792025862068965,7,0.6363636363636364,-12.0,34.0,0.0,2,0.25,2,0.25,0.7317826400259713
21,8,Andy Grammer,Allison Holker,4,7.25,0.25,Singer/Rapper,California,United States,31,25-34,Eliminated Week 8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6666,7.6666,7.6666,,,,,,,,,,,,,,23.9998,11,7,193.9994,27.7142,2.9277360035813795,0.7272666666666667,0.1237106918887378,-1.268693623829583,0.1428571428571429,-0.5844095238095238,0.1038952380952381,-0.4250215663492064,-0.083487074829932,8,0.7272727272727273,-4.0002,25.9999,0.0,7,1.0,7,1.0,0.06169368466154279
21,1,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,13,250.0,19.23076923076923,4.475001790574058,1.0,0.096,1.0657494661290332,1.0,0.0,1.0,0.0,0.0,1,0.0909090909090909,0.0,24.0,0.0,1,0.0769230769230769,1,0.0769230769230769,0.9550085699443032
21,2,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,13,270.5,20.807692307692307,3.0244728296739414,0.979591836734694,0.088724584103512,1.0554922699212497,0.9230769230769232,-0.0565149136577707,0.9042386185243328,-0.0553615480729182,-0.0521676126071729,2,0.1818181818181818,0.0,24.0,0.0,2,0.1538461538461538,2,0.1538461538461538,0.9248523004134291
21,3,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,11,10,305.0,30.5,4.927248499698161,0.8888888888888888,0.1049180327868852,0.3044295411712823,0.6,-0.2888888888888888,0.5333333333333333,-0.2567901234567901,-0.1733333333333333,3,0.2727272727272727,8.0,28.0,0.0,5,0.5,5,0.5,0.7847332618670565
21,4,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,11,10,236.0,23.6,4.115013163202923,1.0,0.1186440677966101,1.0692553888637517,1.0,0.0,1.0,0.0,0.0,4,0.3636363636363636,-4.0,30.0,0.0,1,0.1,1,0.1,0.913281420039991
21,5,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,,,,,9.0,9.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,11,9,301.0,33.44444444444444,5.027701042999453,0.925,0.1229235880398671,0.7071931137405824,0.7777777777777778,-0.1472222222222222,0.7194444444444444,-0.1361805555555555,-0.1145061728395062,5,0.4545454545454545,9.0,32.5,0.0,3,0.3333333333333333,3,0.3333333333333333,0.8203847696408839
21,6,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,40.0,11,9,313.0,34.77777777777778,5.911382616989401,1.0,0.1277955271565495,0.8834180699475412,1.0,0.0,1.0,0.0,0.0,6,0.5454545454545454,3.0,38.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8788213179291549
21,7,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,9.5,10.0,9.5,,,,,,,,,,,,,,,,,,29.0,11,8,221.0,27.625,0.790569415042095,1.0,0.1312217194570135,1.7392527130926083,1.0,0.0,1.0,0.0,0.0,7,0.6363636363636364,-11.0,34.5,0.0,1,0.125,1,0.125,0.8896437339086578
21,8,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,9.0,,,,,,,,,,,,,,28.0,11,7,193.9994,27.7142,2.9277360035813795,0.8484848484848485,0.1443303432897215,0.0976180911292517,0.7142857142857143,-0.1341991341991342,0.6060606060606061,-0.1138659320477502,-0.095856524427953,8,0.7272727272727273,-1.0,28.5,0.0,3,0.4285714285714285,3,0.4285714285714285,0.7659272821587126
21,9,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,30.0,11,6,164.5,27.416666666666668,2.2675243475355824,1.0,0.182370820668693,1.139274793737488,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,2.0,29.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.8337184162750886
21,10,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.5,10.5,,,,,,31.5,11,4,118.5,29.625,2.25,1.0,0.2658227848101265,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909092,1.5,30.75,0.0,1,0.25,1,0.25,0.7934708219936608
21,11,Bindi Irwin,Derek Hough,17,2.9411764705882355,0.5294117647058824,TV Personality,Unknown,Australia,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,30.0,11,4,117.9999,29.499975,1.000050000000002,1.0,0.2542375035911047,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,11,1.0,-1.5,30.75,0.0,1,0.25,1,0.25,0.7158599117596569
21,1,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11,13,250.0,19.23076923076923,4.475001790574058,0.9583333333333334,0.092,0.8422858683923004,0.8461538461538461,-0.1121794871794872,0.8108974358974359,-0.1075053418803419,-0.0949211045364891,1,0.0909090909090909,0.0,23.0,0.0,3,0.2307692307692307,3,0.2307692307692307,0.8650793871946885
21,2,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,7.5,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,11,13,270.5,20.807692307692307,3.0244728296739414,0.9183673469387756,0.0831792975970425,0.5595380708016264,0.7692307692307692,-0.1491365777080063,0.706436420722135,-0.1369621632012303,-0.1147204443907741,2,0.1818181818181818,-0.5,22.75,0.0,4,0.3076923076923077,4,0.3076923076923077,0.8356523145767617
21,3,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,7.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,11,10,305.0,30.5,4.927248499698161,0.8611111111111112,0.101639344262295,0.1014765137237607,0.5,-0.3611111111111111,0.4305555555555556,-0.3109567901234568,-0.1805555555555555,3,0.2727272727272727,8.5,26.75,0.0,6,0.6,6,0.6,0.7169496975888471
21,4,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,9.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,11,10,236.0,23.6,4.115013163202923,0.8928571428571429,0.1059322033898305,0.3402176237293753,0.6,-0.2928571428571429,0.5357142857142857,-0.2614795918367347,-0.1757142857142857,4,0.3636363636363636,-6.0,28.0,0.0,5,0.5,5,0.5,0.7343376372364936
21,5,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,,,,,10.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,39.0,11,9,301.0,33.44444444444444,5.027701042999453,0.975,0.1295681063122923,1.1049892402196595,0.8888888888888888,-0.0861111111111111,0.8666666666666666,-0.0839583333333333,-0.0765432098765432,5,0.4545454545454545,14.0,32.0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.8209431162449161
21,6,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,,,,,,,,,10.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,38.0,11,9,313.0,34.77777777777778,5.911382616989401,0.95,0.121405750798722,0.5450877452867807,0.5555555555555556,-0.3944444444444444,0.5277777777777778,-0.3747222222222221,-0.2191358024691357,6,0.5454545454545454,-1.0,38.5,0.0,5,0.5555555555555556,5,0.5555555555555556,0.6654653131065872
21,7,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,9.0,,,,,,,,,,,,,,,,,,28.0,11,8,221.0,27.625,0.790569415042095,0.9655172413793104,0.1266968325791855,0.4743416490252568,0.875,-0.0905172413793103,0.8448275862068966,-0.0873959571938169,-0.0792025862068965,7,0.6363636363636364,-10.0,33.0,0.0,2,0.25,2,0.25,0.7786700416404518
21,8,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6666,9.6666,9.6666,,,,,,,,,,,,,,28.9998,11,7,193.9994,27.7142,2.9277360035813795,0.8787818181818182,0.149483967476188,0.4391106296562863,0.8571428571428572,-0.021638961038961,0.7532415584415585,-0.0190159255253836,-0.018547680890538,8,0.7272727272727273,0.9998000000000004,28.4999,0.0,2,0.2857142857142857,2,0.2857142857142857,0.7357143310567125
21,9,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,27.0,11,6,164.5,27.416666666666668,2.2675243475355824,0.9,0.1641337386018237,-0.1837539989899179,0.5,-0.4,0.45,-0.36,-0.2,9,0.8181818181818182,-1.9998000000000005,27.9999,0.0,4,0.6666666666666666,4,0.6666666666666666,0.4594543342723728
21,10,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.5,11.0,,,,,,31.5,11,4,118.5,29.625,2.25,1.0,0.2658227848101265,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909092,4.5,29.25,0.0,1,0.25,1,0.25,0.7627887997856744
21,11,Carlos PenaVega,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,Missouri,United States,26,25-34,Eliminated Week 11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,30.0,11,4,117.9999,29.499975,1.000050000000002,1.0,0.2542375035911047,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,11,1.0,-1.5,30.75,0.0,1,0.25,1,0.25,0.28077576530895343
21,1,Chaka Khan,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Singer/Rapper,Illinois,United States,62,55-64,Eliminated Week 2,13,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11,13,250.0,19.23076923076923,4.475001790574058,0.5416666666666666,0.052,-1.3923501089750268,0.1538461538461538,-0.3878205128205128,0.0833333333333333,-0.2100694444444444,-0.0596646942800788,1,0.0909090909090909,0.0,13.0,0.0,12,0.9230769230769232,12,0.9230769230769232,0.5530662408737641
21,2,Chaka Khan,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Singer/Rapper,Illinois,United States,62,55-64,Eliminated Week 2,13,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11,13,270.5,20.807692307692307,3.0244728296739414,0.6122448979591837,0.055452865064695,-1.920232924796489,0.0769230769230768,-0.5353218210361068,0.0470957613814756,-0.3277480536955756,-0.041178601618162,2,0.1818181818181818,2.0,14.0,0.0,13,1.0,13,1.0,0.07703720922917145
21,1,Gary Busey,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Actor/Actress,Texas,United States,71,65+,Eliminated Week 4,10,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11,13,250.0,19.23076923076923,4.475001790574058,0.625,0.06,-0.9454229135015612,0.3846153846153846,-0.2403846153846154,0.2403846153846153,-0.1502403846153846,-0.0924556213017751,1,0.0909090909090909,0.0,15.0,0.0,9,0.6923076923076923,9,0.6923076923076923,0.6584306227784469
21,2,Gary Busey,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Actor/Actress,Texas,United States,71,65+,Eliminated Week 4,10,,,,,5.5,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,11,13,270.5,20.807692307692307,3.0244728296739414,0.673469387755102,0.0609981515711645,-1.424278725676866,0.1538461538461538,-0.5196232339089482,0.1036106750392464,-0.3499503412039855,-0.079942035985992,2,0.1818181818181818,1.5,15.75,0.0,12,0.9230769230769232,12,0.9230769230769232,0.3249481375329343
21,3,Gary Busey,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Actor/Actress,Texas,United States,71,65+,Eliminated Week 4,10,,,,,,,,,6.0,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,11,10,305.0,30.5,4.927248499698161,0.6944444444444444,0.081967213114754,-1.1162416509613684,0.1999999999999999,-0.4944444444444444,0.1388888888888888,-0.3433641975308642,-0.0988888888888888,3,0.2727272727272727,8.5,20.75,0.0,9,0.9,9,0.9,0.519002491099704
21,4,Gary Busey,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Actor/Actress,Texas,United States,71,65+,Eliminated Week 4,10,,,,,,,,,,,,,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,11,10,236.0,23.6,4.115013163202923,0.5714285714285714,0.0677966101694915,-1.8468956716737537,0.0999999999999999,-0.4714285714285714,0.0571428571428571,-0.2693877551020407,-0.0471428571428571,4,0.3636363636363636,-9.0,20.5,0.0,10,1.0,10,1.0,0.06754509463320124
21,1,Hayes Grier,Emma Slater,16,7.9375,0.0625,Social Media Personality,North Carolina,United States,15,<25,Eliminated Week 7,8,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,13,250.0,19.23076923076923,4.475001790574058,0.875,0.084,0.395358672918835,0.5384615384615384,-0.3365384615384615,0.4711538461538461,-0.2944711538461538,-0.1812130177514793,1,0.0909090909090909,0.0,21.0,0.0,7,0.5384615384615384,7,0.5384615384615384,0.7456168500653735
21,2,Hayes Grier,Emma Slater,16,7.9375,0.0625,Social Media Personality,North Carolina,United States,15,<25,Eliminated Week 7,8,,,,,8.0,7.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,11,13,270.5,20.807692307692307,3.0244728296739414,0.9183673469387756,0.0831792975970425,0.5595380708016264,0.7692307692307692,-0.1491365777080063,0.706436420722135,-0.1369621632012303,-0.1147204443907741,2,0.1818181818181818,1.5,21.75,0.0,4,0.3076923076923077,4,0.3076923076923077,0.813045601216389
21,3,Hayes Grier,Emma Slater,16,7.9375,0.0625,Social Media Personality,North Carolina,United States,15,<25,Eliminated Week 7,8,,,,,,,,,7.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,11,10,305.0,30.5,4.927248499698161,0.8333333333333334,0.0983606557377049,-0.1014765137237607,0.4,-0.4333333333333333,0.3333333333333333,-0.3611111111111111,-0.1733333333333333,3,0.2727272727272727,7.5,26.25,0.0,7,0.7,7,0.7,0.5748737988387215
21,4,Hayes Grier,Emma Slater,16,7.9375,0.0625,Social Media Personality,North Carolina,United States,15,<25,Eliminated Week 7,8,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,11,10,236.0,23.6,4.115013163202923,0.9642857142857144,0.1144067796610169,0.8262428004856261,0.9,-0.0642857142857142,0.8678571428571429,-0.0619897959183673,-0.0578571428571428,4,0.3636363636363636,-3.0,28.5,0.0,2,0.2,2,0.2,0.8171622158395869
21,5,Hayes Grier,Emma Slater,16,7.9375,0.0625,Social Media Personality,North Carolina,United States,15,<25,Eliminated Week 7,8,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,30.0,11,9,301.0,33.44444444444444,5.027701042999453,0.75,0.0996677740863787,-0.6850933289361886,0.4444444444444444,-0.3055555555555556,0.3333333333333333,-0.2291666666666666,-0.1358024691358024,5,0.4545454545454545,3.0,28.5,0.0,6,0.6666666666666666,6,0.6666666666666666,0.6226975961056475
