season,week,celebrity_name,ballroom_partner,partner_total_seasons_rank,partner_avg_placement_rank,partner_final_rate_rank,celebrity_industry_rank,celebrity_homestate_rank,celebrity_homecountry/region_rank,celebrity_age_during_season_rank,age_group_rank,results_rank,placement_rank,week_total_judge_rank,season_total_weeks_rank,weekly_contestant_count_rank,weekly_sum_judge_rank,weekly_mean_judge_rank,weekly_std_judge_rank,judge_pct_rank,judge_share_rank,judge_zscore_rank,rank_pct_rank,popularity_deviation_rank,judge_rank_interaction_rank,judge_popularity_interaction_rank,rank_popularity_interaction_rank,cumulative_weeks_rank,relative_cumulative_weeks_rank,week_total_judge_change_rank,week_total_judge_trend_rank,survival_advantage_rank,weekly_judge_rank_rank,weekly_judge_rank_pct_rank,weekly_judge_share_rank_rank,weekly_judge_share_rank_pct_rank,composite_attractiveness_rank,elimination_week_rank,is_eliminated_this_week_rank,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,partner_total_seasons_percent,partner_avg_placement_percent,partner_final_rate_percent,celebrity_industry_percent,celebrity_homestate_percent,celebrity_homecountry/region_percent,celebrity_age_during_season_percent,age_group_percent,results_percent,placement_percent,week_total_judge_percent,season_total_weeks_percent,weekly_contestant_count_percent,weekly_sum_judge_percent,weekly_mean_judge_percent,weekly_std_judge_percent,judge_pct_percent,judge_share_percent,judge_zscore_percent,rank_pct_percent,popularity_deviation_percent,judge_rank_interaction_percent,judge_popularity_interaction_percent,rank_popularity_interaction_percent,cumulative_weeks_percent,relative_cumulative_weeks_percent,week_total_judge_change_percent,week_total_judge_trend_percent,survival_advantage_percent,weekly_judge_rank_percent,weekly_judge_rank_pct_percent,weekly_judge_share_rank_percent,weekly_judge_share_rank_pct_percent,composite_attractiveness_percent,elimination_week_percent,is_eliminated_this_week_percent,judge_percent,fan_votes_relative,combined_percent,predicted_eliminated_percent
19,7,Antonio Sabato Jr.,Cheryl Burke,25,5.8,0.32,Actor/Actress,Unknown,Italy,42,35-44,Eliminated Week 7,8,29.5,11,8,258.5,32.3125,3.206438834595165,0.7866666666666666,0.1141199226305609,-0.8771413225336318,0.25,-0.5366666666666666,0.1966666666666666,-0.4221777777777777,-0.1341666666666666,7,0.6363636363636364,1.5,28.75,0.0,7,0.875,7,0.875,0.0477437147673284,7.0,True,7,8,15,True,25,5.8,0.32,Actor/Actress,Unknown,Italy,42,35-44,Eliminated Week 7,8,29.5,11,8,258.5,32.3125,3.206438834595165,0.7866666666666666,0.1141199226305609,-0.8771413225336318,0.25,-0.5366666666666666,0.1966666666666666,-0.4221777777777777,-0.1341666666666666,7,0.6363636363636364,1.5,28.75,0.0,7,0.875,7,0.875,0.1192292246523097,7.0,True,0.11411992263056092,0.0,0.11411992263056092,True
19,7,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,37.5,11,8,258.5,32.3125,3.206438834595165,1.0,0.1450676982591876,1.6178384393398098,1.0,0.0,1.0,0.0,0.0,7,0.6363636363636364,1.5,36.75,0.0,1,0.125,1,0.125,0.8785046932590667,11.0,False,1,3,4,False,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,37.5,11,8,258.5,32.3125,3.206438834595165,1.0,0.1450676982591876,1.6178384393398098,1.0,0.0,1.0,0.0,0.0,7,0.6363636363636364,1.5,36.75,0.0,1,0.125,1,0.125,0.8787656279346684,11.0,False,0.1450676982591876,1.0,0.34346010445167696,False
19,7,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,33.5,11,8,258.5,32.3125,3.206438834595165,0.8933333333333333,0.1295938104448742,0.370348558403089,0.625,-0.2683333333333333,0.5583333333333333,-0.2397111111111111,-0.1677083333333333,7,0.6363636363636364,0.5,33.25,0.0,4,0.5,4,0.5,0.4478440126916965,,False,4,5,9,False,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,33.5,11,8,258.5,32.3125,3.206438834595165,0.8933333333333333,0.1295938104448742,0.370348558403089,0.625,-0.2683333333333333,0.5583333333333333,-0.2397111111111111,-0.1677083333333333,7,0.6363636363636364,0.5,33.25,0.0,4,0.5,4,0.5,0.7132198550714767,,False,0.12959381044487428,0.7820436622289849,0.284745334342069,False
19,7,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,8,258.5,32.3125,3.206438834595165,0.9333333333333332,0.1353965183752417,0.8381572637543593,0.875,-0.0583333333333333,0.8166666666666667,-0.0544444444444444,-0.0510416666666666,7,0.6363636363636364,3.0,33.5,0.0,2,0.25,2,0.25,0.8938692432195771,9.0,False,2,1,3,False,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,8,258.5,32.3125,3.206438834595165,0.9333333333333332,0.1353965183752417,0.8381572637543593,0.875,-0.0583333333333333,0.8166666666666667,-0.0544444444444444,-0.0510416666666666,7,0.6363636363636364,3.0,33.5,0.0,2,0.25,2,0.25,0.7284520409260984,9.0,False,0.13539651837524178,0.8020982452467249,0.29452671925251295,False
19,7,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,28.0,11,8,258.5,32.3125,3.206438834595165,0.7466666666666667,0.1083172147001934,-1.344950027884902,0.125,-0.6216666666666667,0.0933333333333333,-0.4641777777777778,-0.0777083333333333,7,0.6363636363636364,-2.0,29.0,0.0,8,1.0,8,1.0,0.229712762847673,8.0,False,8,6,14,False,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,28.0,11,8,258.5,32.3125,3.206438834595165,0.7466666666666667,0.1083172147001934,-1.344950027884902,0.125,-0.6216666666666667,0.0933333333333333,-0.4641777777777778,-0.0777083333333333,7,0.6363636363636364,-2.0,29.0,0.0,8,1.0,8,1.0,0.4169897797761134,8.0,False,0.10831721470019343,0.39202934031472725,0.18609285882328644,False
19,7,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,31.0,11,8,258.5,32.3125,3.206438834595165,0.8266666666666667,0.1199226305609284,-0.4093326171823615,0.5,-0.3266666666666666,0.4133333333333333,-0.2700444444444444,-0.1633333333333333,7,0.6363636363636364,-4.0,33.0,0.0,5,0.625,5,0.625,0.4523361697992074,,False,5,4,9,False,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,31.0,11,8,258.5,32.3125,3.206438834595165,0.8266666666666667,0.1199226305609284,-0.4093326171823615,0.5,-0.3266666666666666,0.4133333333333333,-0.2700444444444444,-0.1633333333333333,7,0.6363636363636364,-4.0,33.0,0.0,5,0.625,5,0.625,0.6952980256155307,,False,0.11992263056092843,0.7584479143774056,0.27039293726593705,False
19,7,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,30.0,11,8,258.5,32.3125,3.206438834595165,0.8,0.11605415860735,-0.7212050874165417,0.375,-0.425,0.3,-0.3400000000000001,-0.159375,7,0.6363636363636364,2.0,29.0,0.0,6,0.75,6,0.75,0.1476723883585851,10.0,False,6,7,13,False,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,30.0,11,8,258.5,32.3125,3.206438834595165,0.8,0.11605415860735,-0.7212050874165417,0.375,-0.425,0.3,-0.3400000000000001,-0.159375,7,0.6363636363636364,2.0,29.0,0.0,6,0.75,6,0.75,0.49444664157498,10.0,False,0.11605415860735009,0.4940084705633032,0.21406168776187537,False
19,8,Alfonso Ribeiro,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,41.0,11,7,248.0,35.42857142857143,6.80336051416609,0.9534883720930232,0.1653225806451612,0.8189230248533254,0.8571428571428572,-0.096345514950166,0.8172757475083058,-0.0918643282082978,-0.0825818699572852,8,0.7272727272727273,7.0,37.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.895012111081821,,False,2,2,4,False,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,41.0,11,7,248.0,35.42857142857143,6.80336051416609,0.9534883720930232,0.1653225806451612,0.8189230248533254,0.8571428571428572,-0.096345514950166,0.8172757475083058,-0.0918643282082978,-0.0825818699572852,8,0.7272727272727273,7.0,37.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.7546839984279027,,False,0.16532258064516128,0.9093925439976654,0.373086098938051,False
19,8,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,40.0,11,7,248.0,35.42857142857143,6.80336051416609,0.9302325581395348,0.1612903225806451,0.6719368409052926,0.7142857142857143,-0.2159468438538205,0.6644518272425249,-0.2008807849802982,-0.1542477456098718,8,0.7272727272727273,2.5,38.75,0.0,3,0.4285714285714285,3,0.4285714285714285,0.8793264521512305,11.0,False,3,3,6,False,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,40.0,11,7,248.0,35.42857142857143,6.80336051416609,0.9302325581395348,0.1612903225806451,0.6719368409052926,0.7142857142857143,-0.2159468438538205,0.6644518272425249,-0.2008807849802982,-0.1542477456098718,8,0.7272727272727273,2.5,38.75,0.0,3,0.4285714285714285,3,0.4285714285714285,0.7531761141030351,11.0,False,0.16129032258064516,0.9074717691340463,0.36861501283810827,False
19,8,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,43.0,11,7,248.0,35.42857142857143,6.80336051416609,1.0,0.1733870967741935,1.112895392749391,1.0,0.0,1.0,0.0,0.0,8,0.7272727272727273,9.5,38.25,0.0,1,0.1428571428571428,1,0.1428571428571428,0.9242344847433398,,False,1,1,2,False,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,43.0,11,7,248.0,35.42857142857143,6.80336051416609,1.0,0.1733870967741935,1.112895392749391,1.0,0.0,1.0,0.0,0.0,8,0.7272727272727273,9.5,38.25,0.0,1,0.1428571428571428,1,0.1428571428571428,0.8258144391733736,,False,0.17338709677419356,1.0,0.4018511628853657,False
19,8,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,7,248.0,35.42857142857143,6.80336051416609,0.7441860465116279,0.1290322580645161,-0.50395263067897,0.4285714285714286,-0.3156146179401993,0.318936877076412,-0.2348759947461948,-0.1352634076886568,8,0.7272727272727273,-3.0,33.5,0.0,5,0.7142857142857143,5,0.7142857142857143,0.1860113528445982,9.0,False,5,5,10,False,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,7,248.0,35.42857142857143,6.80336051416609,0.7441860465116279,0.1290322580645161,-0.50395263067897,0.4285714285714286,-0.3156146179401993,0.318936877076412,-0.2348759947461948,-0.1352634076886568,8,0.7272727272727273,-3.0,33.5,0.0,5,0.7142857142857143,5,0.7142857142857143,0.3159317174847288,9.0,False,0.12903225806451613,0.3505006325340938,0.20910905774779298,False
19,8,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,7,248.0,35.42857142857143,6.80336051416609,0.5813953488372093,0.1008064516129032,-1.5328559183151995,0.1428571428571429,-0.4385382059800664,0.0830564784053156,-0.2549640732442247,-0.0626483151400095,8,0.7272727272727273,-3.0,26.5,0.0,7,1.0,7,1.0,0.0249254199078915,8.0,True,7,7,14,True,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,7,248.0,35.42857142857143,6.80336051416609,0.5813953488372093,0.1008064516129032,-1.5328559183151995,0.1428571428571429,-0.4385382059800664,0.0830564784053156,-0.2549640732442247,-0.0626483151400095,8,0.7272727272727273,-3.0,26.5,0.0,7,1.0,7,1.0,0.0407748421711336,8.0,True,0.10080645161290322,0.0,0.10080645161290322,True
19,8,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,38.0,11,7,248.0,35.42857142857143,6.80336051416609,0.8837209302325582,0.1532258064516129,0.3779644730092269,0.5714285714285714,-0.3122923588039867,0.5049833887043189,-0.275979293826779,-0.178452776459421,8,0.7272727272727273,7.0,34.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.8650911259653282,,False,4,4,8,False,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,38.0,11,7,248.0,35.42857142857143,6.80336051416609,0.8837209302325582,0.1532258064516129,0.3779644730092269,0.5714285714285714,-0.3122923588039867,0.5049833887043189,-0.275979293826779,-0.178452776459421,8,0.7272727272727273,7.0,34.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.699755647935705,,False,0.1532258064516129,0.839423652362202,0.34500394726017264,False
19,8,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,29.0,11,7,248.0,35.42857142857143,6.80336051416609,0.6744186046511628,0.1169354838709677,-0.9449111825230684,0.2857142857142857,-0.388704318936877,0.1926910299003322,-0.2621494243992892,-0.1110583768391077,8,0.7272727272727273,-1.0,29.5,0.0,6,0.8571428571428571,6,0.8571428571428571,0.0415124336275888,10.0,False,6,6,12,False,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,29.0,11,7,248.0,35.42857142857143,6.80336051416609,0.6744186046511628,0.1169354838709677,-0.9449111825230684,0.2857142857142857,-0.388704318936877,0.1926910299003322,-0.2621494243992892,-0.1110583768391077,8,0.7272727272727273,-1.0,29.5,0.0,6,0.8571428571428571,6,0.8571428571428571,0.3314493751761941,10.0,False,0.11693548387096774,0.3702673522648197,0.20152826871760618,False
19,9,Alfonso Ribeiro,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,38.5,11,6,214.0,35.666666666666664,3.750555514409388,1.0,0.1799065420560747,0.7554436462672943,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,-2.5,39.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.9083363496359969,,False,1,1,2,False,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,38.5,11,6,214.0,35.666666666666664,3.750555514409388,1.0,0.1799065420560747,0.7554436462672943,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,-2.5,39.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.7659161307651673,,False,0.17990654205607476,1.0,0.4149154022872643,False
19,9,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,37.0,11,6,214.0,35.666666666666664,3.750555514409388,0.961038961038961,0.1728971962616822,0.35550289236108,0.6666666666666667,-0.2943722943722943,0.6406926406926408,-0.2829032439422049,-0.1962481962481962,9,0.8181818181818182,-3.0,38.5,0.0,3,0.5,3,0.5,0.3887074079140141,11.0,False,3,4,7,False,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,37.0,11,6,214.0,35.666666666666664,3.750555514409388,0.961038961038961,0.1728971962616822,0.35550289236108,0.6666666666666667,-0.2943722943722943,0.6406926406926408,-0.2829032439422049,-0.1962481962481962,9,0.8181818181818182,-3.0,38.5,0.0,3,0.5,3,0.5,0.7247088875891223,11.0,False,0.17289719626168223,0.9415976924398833,0.3941809967582974,False
19,9,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,38.5,11,6,214.0,35.666666666666664,3.750555514409388,1.0,0.1799065420560747,0.7554436462672943,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,-4.5,40.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.8901257796289509,,False,1,2,3,False,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,38.5,11,6,214.0,35.666666666666664,3.750555514409388,1.0,0.1799065420560747,0.7554436462672943,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,-4.5,40.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.7605928788268618,,False,0.17990654205607476,0.9924554478057965,0.41314236567514984,False
19,9,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,6,214.0,35.666666666666664,3.750555514409388,0.9090909090909092,0.1635514018691588,-0.177751446180539,0.3333333333333333,-0.5757575757575757,0.303030303030303,-0.5234159779614325,-0.1919191919191919,9,0.8181818181818182,3.0,33.5,0.0,5,0.8333333333333334,5,0.8333333333333334,0.2805927828727059,9.0,True,5,5,10,False,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,6,214.0,35.666666666666664,3.750555514409388,0.9090909090909092,0.1635514018691588,-0.177751446180539,0.3333333333333333,-0.5757575757575757,0.303030303030303,-0.5234159779614325,-0.1919191919191919,9,0.8181818181818182,3.0,33.5,0.0,5,0.8333333333333334,5,0.8333333333333334,0.0603405311430449,9.0,True,0.16355140186915887,0.0,0.16355140186915887,True
19,9,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,36.5,11,6,214.0,35.666666666666664,3.750555514409388,0.948051948051948,0.1705607476635514,0.2221893077256752,0.5,-0.448051948051948,0.474025974025974,-0.4247765221791195,-0.224025974025974,9,0.8181818181818182,-1.5,37.25,0.0,4,0.6666666666666666,4,0.6666666666666666,0.7276875216137935,,False,4,3,7,False,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,36.5,11,6,214.0,35.666666666666664,3.750555514409388,0.948051948051948,0.1705607476635514,0.2221893077256752,0.5,-0.448051948051948,0.474025974025974,-0.4247765221791195,-0.224025974025974,9,0.8181818181818182,-1.5,37.25,0.0,4,0.6666666666666666,4,0.6666666666666666,0.6661092910839194,,False,0.1705607476635514,0.8585455056344062,0.3723265483993035,False
19,9,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.5,11,6,214.0,35.666666666666664,3.750555514409388,0.7402597402597403,0.1331775700934579,-1.9108280464408007,0.1666666666666666,-0.5735930735930737,0.1233766233766233,-0.4246078596727948,-0.0955988455988455,9,0.8181818181818182,-0.5,28.75,0.0,6,1.0,6,1.0,0.0289888528776294,10.0,False,6,6,12,True,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.5,11,6,214.0,35.666666666666664,3.750555514409388,0.7402597402597403,0.1331775700934579,-1.9108280464408007,0.1666666666666666,-0.5735930735930737,0.1233766233766233,-0.4246078596727948,-0.0955988455988455,9,0.8181818181818182,-0.5,28.75,0.0,6,1.0,6,1.0,0.386711630129355,10.0,False,0.13317757009345793,0.462560070332791,0.241883285010826,False
19,10,Alfonso Ribeiro,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,37.5,11,5,182.5,36.5,3.16227766016838,0.9615384615384616,0.2054794520547945,0.3162277660168379,0.6,-0.3615384615384616,0.5769230769230769,-0.3476331360946746,-0.2169230769230769,10,0.9090909090909092,-1.0,38.0,0.0,3,0.6,3,0.6,0.6205864549685176,,False,3,3,6,False,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,37.5,11,5,182.5,36.5,3.16227766016838,0.9615384615384616,0.2054794520547945,0.3162277660168379,0.6,-0.3615384615384616,0.5769230769230769,-0.3476331360946746,-0.2169230769230769,10,0.9090909090909092,-1.0,38.0,0.0,3,0.6,3,0.6,0.5780196852911392,,False,0.2054794520547945,0.7322598920517169,0.4202622423645007,False
19,10,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,38.0,11,5,182.5,36.5,3.16227766016838,0.9743589743589745,0.2082191780821917,0.4743416490252568,0.8,-0.1743589743589743,0.7794871794871795,-0.1698882314266929,-0.1394871794871794,10,0.9090909090909092,1.0,37.5,0.0,2,0.4,2,0.4,0.5640263036703188,11.0,False,2,4,6,False,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,38.0,11,5,182.5,36.5,3.16227766016838,0.9743589743589745,0.2082191780821917,0.4743416490252568,0.8,-0.1743589743589743,0.7794871794871795,-0.1698882314266929,-0.1394871794871794,10,0.9090909090909092,1.0,37.5,0.0,2,0.4,2,0.4,0.7200769967033522,11.0,False,0.20821917808219179,0.9132858406867408,0.47609958958940846,False
19,10,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,39.0,11,5,182.5,36.5,3.16227766016838,1.0,0.2136986301369863,0.7905694150420947,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909092,0.5,38.75,0.0,1,0.2,1,0.2,0.9173305655242324,,False,1,1,2,False,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,39.0,11,5,182.5,36.5,3.16227766016838,1.0,0.2136986301369863,0.7905694150420947,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909092,0.5,38.75,0.0,1,0.2,1,0.2,0.7881245911299815,,False,0.2136986301369863,1.0,0.5070136029233654,False
19,10,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,37.0,11,5,182.5,36.5,3.16227766016838,0.9487179487179488,0.2027397260273972,0.1581138830084189,0.4,-0.5487179487179487,0.3794871794871794,-0.5205785667324128,-0.2194871794871794,10,0.9090909090909092,0.5,36.75,0.0,4,0.8,4,0.8,0.8037858055646326,,False,4,2,6,False,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,37.0,11,5,182.5,36.5,3.16227766016838,0.9487179487179488,0.2027397260273972,0.1581138830084189,0.4,-0.5487179487179487,0.3794871794871794,-0.5205785667324128,-0.2194871794871794,10,0.9090909090909092,0.5,36.75,0.0,4,0.8,4,0.8,0.6027377885677262,,False,0.20273972602739726,0.7637585741654344,0.42676155142409533,False
19,10,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,31.0,11,5,182.5,36.5,3.16227766016838,0.7948717948717948,0.1698630136986301,-1.7392527130926083,0.1999999999999999,-0.5948717948717949,0.1589743589743589,-0.4728468113083497,-0.1189743589743589,10,0.9090909090909092,2.5,29.75,0.0,5,1.0,5,1.0,0.137504140135796,10.0,True,5,5,10,True,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,31.0,11,5,182.5,36.5,3.16227766016838,0.7948717948717948,0.1698630136986301,-1.7392527130926083,0.1999999999999999,-0.5948717948717949,0.1589743589743589,-0.4728468113083497,-0.1189743589743589,10,0.9090909090909092,2.5,29.75,0.0,5,1.0,5,1.0,0.0033900683537886,10.0,True,0.16986301369863013,0.0,0.16986301369863013,True
19,11,Alfonso Ribeiro,Witney Carson,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,40.0,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,1.0,0.2558640849980489,1.1001087929846922,1.0,0.0,1.0,0.0,0.0,11,1.0,2.5,38.75,0.0,1,0.25,1,0.25,0.9110511684006632,,False,1,1,2,False,14,5.5,0.3571428571428571,Actor/Actress,New York,United States,42,35-44,1st Place,1,40.0,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,1.0,0.2558640849980489,1.1001087929846922,1.0,0.0,1.0,0.0,0.0,11,1.0,2.5,38.75,0.0,1,0.25,1,0.25,0.7031014653630212,,False,0.25586408499804897,1.0,0.6200263726803024,False
19,11,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,38.0,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,0.95,0.2430708807481465,-1.2999103899652946,0.25,-0.7,0.2375,-0.6649999999999999,-0.175,11,1.0,0.0,38.0,0.0,4,1.0,4,1.0,0.7750025029962886,11.0,True,4,3,7,True,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,38.0,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,0.95,0.2430708807481465,-1.2999103899652946,0.25,-0.7,0.2375,-0.6649999999999999,-0.175,11,1.0,0.0,38.0,0.0,4,1.0,4,1.0,0.0803914792623931,11.0,True,0.24307088074814653,0.0,0.24307088074814653,True
