season,week,celebrity_name,ballroom_partner,results,elimination_week,week_total_judge,composite_attractiveness,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,is_eliminated_this_week,judge_percent,fan_percent,combined_percent,predicted_eliminated_percent
23,2,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,32.0,0.8873273006211463,1,5,6,False,False,0.09090909090909091,0.11614075502541617,0.2070498459345071,False
23,2,Marilu Henner,Derek Hough,Eliminated Week 9,9.0,27.0,0.8230900182300334,7,8,15,False,False,0.07670454545454546,0.08844940276333296,0.16515394821787843,False
23,2,Maureen McCormick,Artem Chigvintsev,Eliminated Week 7,7.0,26.0,0.7585001614767084,8,11,19,False,False,0.07386363636363637,0.06875086474975625,0.14261450111339263,False
23,2,Rick Perry,Emma Slater,Eliminated Week 3,3.0,22.0,0.0922849858456501,13,13,26,True,False,0.0625,0.03696691969565359,0.09946691969565359,False
23,2,Ryan Lochte,Cheryl Burke,Eliminated Week 8,8.0,24.0,0.7659997685541199,10,10,20,False,False,0.06818181818181818,0.07691095543208565,0.14509277361390382,False
23,2,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,31.0,0.9335371602418776,2,1,3,False,False,0.08806818181818182,0.10479970063493092,0.19286788245311276,False
23,2,Vanilla Ice,Witney Carson,Eliminated Week 4,4.0,26.0,0.8522332540964734,8,7,15,False,False,0.07386363636363637,0.06712718392136142,0.1409908202849978,False
23,3,Amber Rose,Maksim Chmerkoskiy,Eliminated Week 6,6.0,25.0,0.7249887732366738,8,9,17,False,False,0.07692307692307693,0.08147039820915193,0.15839347513222884,False
23,3,Babyface,Allison Holker,Eliminated Week 4,4.0,25.0,0.8428475979010677,8,5,13,False,False,0.07692307692307693,0.08036674500804986,0.15728982193112678,False
23,3,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,32.0,0.95247310803396,1,1,2,False,False,0.09846153846153846,0.11402551569967315,0.2124870541612116,False
23,3,James Hinchcliffe,Sharna Burgess,2nd Place,,29.0,0.8817846532758437,4,3,7,False,False,0.08923076923076922,0.10077298233064225,0.19000375156141147,False
23,3,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,26.0,0.3979335348600801,7,10,17,False,False,0.08,0.0813502785447058,0.1613502785447058,False
23,3,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,31.0,0.8035429236760357,2,7,9,False,False,0.09538461538461539,0.11310384949796873,0.2084884648825841,False
23,3,Marilu Henner,Derek Hough,Eliminated Week 9,9.0,28.0,0.8930733879561995,5,2,7,False,False,0.08615384615384615,0.0980861785857814,0.18424002473962756,False
23,3,Maureen McCormick,Artem Chigvintsev,Eliminated Week 7,7.0,28.0,0.7848699882490439,5,8,13,False,False,0.08615384615384615,0.0866611890321489,0.17281503518599506,False
23,3,Rick Perry,Emma Slater,Eliminated Week 3,3.0,23.0,0.3203988427645982,11,11,22,False,True,0.07076923076923076,0.0,0.07076923076923076,True
23,3,Ryan Lochte,Cheryl Burke,Eliminated Week 8,8.0,25.0,0.804385274853015,8,6,14,False,False,0.07692307692307693,0.08665574726924889,0.16357882419232583,False
23,3,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,30.0,0.8776147226039595,3,4,7,False,False,0.09230769230769231,0.10236283984745495,0.19467053215514726,False
23,3,Vanilla Ice,Witney Carson,Eliminated Week 4,4.0,23.0,0.1562706646225583,11,12,23,True,False,0.07076923076923076,0.055144275975174205,0.12591350674440496,False
23,4,Amber Rose,Maksim Chmerkoskiy,Eliminated Week 6,6.0,24.0,0.8914651613638359,4,4,8,False,False,0.09195402298850575,0.11098301440922483,0.20293703739773056,False
23,4,Babyface,Allison Holker,Eliminated Week 4,4.0,18.0,0.4292052675681705,11,10,21,True,True,0.06896551724137931,0.0,0.06896551724137931,True
23,4,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,23.0,0.8409375923985123,6,6,12,False,False,0.08812260536398467,0.10561420727538418,0.19373681263936884,False
23,4,James Hinchcliffe,Sharna Burgess,2nd Place,,28.0,0.9236762494845492,2,1,3,False,False,0.10727969348659004,0.12440148732492862,0.23168118081151867,False
23,4,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,23.0,0.7434642395209803,6,7,13,False,False,0.08812260536398467,0.09698760115909776,0.1851102065230824,False
23,4,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,30.0,0.901692218799806,1,2,3,False,False,0.11494252873563218,0.1341025786113824,0.24904510734701457,False
23,4,Marilu Henner,Derek Hough,Eliminated Week 9,9.0,21.0,0.4376271988686209,10,9,19,False,False,0.08045977011494253,0.09113280785763682,0.17159257797257935,False
23,4,Maureen McCormick,Artem Chigvintsev,Eliminated Week 7,7.0,24.0,0.8701706139478471,4,5,9,False,False,0.09195402298850575,0.10296927773805234,0.19492330072655809,False
23,4,Ryan Lochte,Cheryl Burke,Eliminated Week 8,8.0,22.0,0.100138462327226,9,11,20,True,False,0.0842911877394636,0.09199051787294561,0.17628170561240922,False
23,4,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,25.0,0.9006289671291926,3,3,6,False,False,0.09578544061302682,0.11600022779312148,0.21178566840614832,False
23,4,Vanilla Ice,Witney Carson,Eliminated Week 4,4.0,23.0,0.7252172845304561,6,8,14,False,True,0.08812260536398467,0.02581827995822593,0.1139408853222106,True
23,6,Amber Rose,Maksim Chmerkoskiy,Eliminated Week 6,6.0,28.0,0.3120731732231424,9,7,16,False,True,0.09180327868852459,0.0,0.09180327868852459,True
23,6,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,37.0,0.9223678906078412,3,2,5,False,False,0.12131147540983607,0.144621880879339,0.2659333562891751,False
23,6,James Hinchcliffe,Sharna Burgess,2nd Place,,38.0,0.923397376884894,2,1,3,False,False,0.12459016393442623,0.150783328976108,0.27537349291053426,False
23,6,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,40.0,0.9150135549081442,1,4,5,False,False,0.13114754098360656,0.15155777906370257,0.28270532004730914,False
23,6,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,37.0,0.916234230377348,3,3,6,False,False,0.12131147540983607,0.14865206593336797,0.26996354134320405,False
23,6,Marilu Henner,Derek Hough,Eliminated Week 9,9.0,34.0,0.8781702428443162,5,5,10,False,False,0.11147540983606558,0.13077096746097405,0.24224637729703963,False
23,6,Maureen McCormick,Artem Chigvintsev,Eliminated Week 7,7.0,31.0,0.2909691022273496,6,8,14,False,False,0.10163934426229508,0.10287393096006714,0.20451327522236223,False
23,6,Ryan Lochte,Cheryl Burke,Eliminated Week 8,8.0,30.0,0.6270078456515003,7,6,13,False,False,0.09836065573770492,0.10993319307321565,0.20829384881092056,False
23,6,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,30.0,0.1699123286111584,7,9,16,True,False,0.09836065573770492,0.06080685365322571,0.15916750939093063,False
23,7,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,37.0,0.9378584048027908,1,1,2,False,False,0.13430127041742287,0.18042412697338778,0.3147253973908106,False
23,7,James Hinchcliffe,Sharna Burgess,2nd Place,,37.0,0.927863333786495,1,2,3,False,False,0.13430127041742287,0.17570239306580382,0.3100036634832267,False
23,7,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,34.5,0.2326751209823263,3,5,8,False,False,0.12522686025408347,0.1441423988167894,0.26936925907087284,False
23,7,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,34.5,0.1802885232300128,3,6,9,False,False,0.12522686025408347,0.16222987942830527,0.2874567396823887,False
23,7,Marilu Henner,Derek Hough,Eliminated Week 9,9.0,32.0,0.1246115811409661,8,7,15,True,False,0.1161524500907441,0.09619907200278795,0.21235152209353203,False
23,7,Maureen McCormick,Artem Chigvintsev,Eliminated Week 7,7.0,33.0,0.0942097786244839,6,8,14,False,True,0.11978221415607986,0.0,0.11978221415607986,True
23,7,Ryan Lochte,Cheryl Burke,Eliminated Week 8,8.0,33.0,0.7365378731549664,6,4,10,False,False,0.11978221415607986,0.09416461745685922,0.2139468316129391,False
23,7,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,34.5,0.8190960983715686,3,3,6,False,False,0.12522686025408347,0.14713751225606655,0.27236437251015,False
23,8,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,30.0,0.8795622002249708,3,2,5,False,False,0.14925387985460684,0.19174536855592753,0.34099924841053436,False
23,8,James Hinchcliffe,Sharna Burgess,2nd Place,,34.9998,0.922212917231949,1,1,2,False,False,0.1741285314711756,0.2126251663871308,0.3867536978583064,False
23,8,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,30.0,0.8349142282246844,3,4,7,False,False,0.14925387985460684,0.16452612636120292,0.31378000621580976,False
23,8,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,33.0,0.8777519416624238,2,3,5,False,False,0.1641792678400675,0.2196257265604438,0.3838049944005113,False
23,8,Marilu Henner,Derek Hough,Eliminated Week 9,9.0,23.0,0.0572710027312673,7,7,14,True,False,0.11442797455519857,0.1417239283693275,0.25615190292452605,False
23,8,Ryan Lochte,Cheryl Burke,Eliminated Week 8,8.0,26.0,0.2445119149671087,5,5,10,False,True,0.12935336254065924,0.0,0.12935336254065924,True
23,8,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,24.0,0.1141464135451965,6,6,12,False,False,0.11940310388368545,0.06975368376596738,0.18915678764965282,False
23,9,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,37.0,0.8679166821682887,4,1,5,False,False,0.16299559471365638,0.17605251021655163,0.339048104930208,False
23,9,James Hinchcliffe,Sharna Burgess,2nd Place,,36.0,0.6290793831445999,5,6,11,True,False,0.15859030837004406,0.1447036011065627,0.3032939094766067,False
23,9,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,40.0,0.8240264239226335,1,4,5,False,False,0.1762114537444934,0.2351164643594211,0.4113279181039145,False
23,9,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,40.0,0.8321303677347907,1,3,4,False,False,0.1762114537444934,0.25796969052195756,0.43418114426645094,False
23,9,Marilu Henner,Derek Hough,Eliminated Week 9,9.0,36.0,0.7926133857703934,5,5,10,False,True,0.15859030837004406,0.0,0.15859030837004406,True
23,9,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,38.0,0.8660564939165036,3,2,5,False,False,0.16740088105726872,0.18615773379550693,0.3535586148527756,False
23,10,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,28.0,0.7381917007911738,5,3,8,False,False,0.19112627986348124,0.17769752588804014,0.3688238057515214,False
23,10,James Hinchcliffe,Sharna Burgess,2nd Place,,29.5,0.838094851193449,3,2,5,False,False,0.20136518771331058,0.2623007844290685,0.4636659721423791,False
23,10,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,29.0,0.1476736700941496,4,5,9,True,False,0.19795221843003413,0.06757849619605473,0.26553071462608885,False
23,10,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,30.0,0.6903098237771951,1,4,5,False,False,0.20477815699658702,0.4924231934868366,0.6972013504834236,False
23,10,Terra Jole,Sasha Farber,Eliminated Week 10,10.0,30.0,0.8922076974849026,1,1,2,False,True,0.20477815699658702,0.0,0.20477815699658702,True
23,11,Calvin Johnson Jr.,Lindsay Arnold,3rd Place,,38.3331,0.8743503565804884,3,3,6,False,False,0.25191616266698036,0.29721359840487743,0.5491297610718577,False
23,11,James Hinchcliffe,Sharna Burgess,2nd Place,,38.9998,0.8813131476751122,2,2,4,False,False,0.25629755904896034,0.31818623809495755,0.5744837971439178,False
23,11,Jana Kramer,Gleb Savchenko,Eliminated Week 11,11.0,35.5,0.725056531181674,4,4,8,True,True,0.2332976924558098,0.0,0.2332976924558098,True
23,11,Laurie Hernandez,Valentin Chmerkovskiy,1st Place,,39.333200000000005,0.9240745365448596,1,1,2,False,False,0.2584885858282496,0.38460016350016496,0.6430887493284145,False
24,2,Bonner Bolton,Sharna Burgess,Eliminated Week 8,8.0,28.0,0.8827902953416122,5,5,10,False,False,0.08536585365853659,0.09640027808291167,0.18176613174144826,False
24,2,Charo,Keo Motsepe,Eliminated Week 3,3.0,25.0,0.1904758377113412,9,11,20,False,False,0.07621951219512195,0.07081500712083398,0.14703451931595593,False
24,2,Chris Kattan,Witney Carson,Eliminated Week 2,2.0,22.0,0.2425291004698337,11,10,21,False,True,0.06707317073170732,0.0,0.06707317073170732,True
24,2,David Ross,Lindsay Arnold,2nd Place,,27.0,0.8470105878935767,8,7,15,False,False,0.08231707317073171,0.08637453585256079,0.1686916090232925,False
24,2,Erika Jayne,Gleb Savchenko,Eliminated Week 5,5.0,28.0,0.839037085236364,5,8,13,False,False,0.08536585365853659,0.08166877551851219,0.16703462917704878,False
24,2,Heather Morris,Maksim Chmerkoskiy,Eliminated Week 6,6.0,30.0,0.90513862127239,3,2,5,False,False,0.09146341463414634,0.10755256632630487,0.1990159809604512,False
24,2,Mr. T,Kym Herjavec,Eliminated Week 4,4.0,22.0,0.0863517074998365,11,12,23,True,False,0.06707317073170732,0.05076008351500368,0.11783325424671101,False
24,2,Nancy Kerrigan,Artem Chigvintsev,Eliminated Week 7,7.0,28.0,0.8720904922824841,5,6,11,False,False,0.08536585365853659,0.09093053465321668,0.17629638831175326,False
24,2,Nick Viall,Peta Murgatroyd,Eliminated Week 7,7.0,25.0,0.7666545317637459,9,9,18,False,False,0.07621951219512195,0.07928709658535972,0.15550660878048167,False
24,2,Normani,Valentin Chmerkovskiy,3rd Place,,32.0,0.9441707979251708,1,1,2,False,False,0.0975609756097561,0.1210658670216225,0.2186268426313786,False
24,2,Rashad Jennings,Emma Slater,1st Place,,32.0,0.8969285057962773,1,3,4,False,False,0.0975609756097561,0.11267940233442722,0.21024037794418332,False
24,2,Simone Biles,Sasha Farber,Eliminated Week 9,9.0,29.0,0.8868054943885052,4,4,8,False,False,0.08841463414634146,0.1024658529892467,0.19088048713558814,False
24,3,Bonner Bolton,Sharna Burgess,Eliminated Week 8,8.0,24.0,0.3244921334341134,9,8,17,False,False,0.0761904761904762,0.08820182394820353,0.16439230013867973,False
24,3,Charo,Keo Motsepe,Eliminated Week 3,3.0,24.0,0.1196123535228849,9,10,19,True,True,0.0761904761904762,0.0,0.0761904761904762,True
24,3,David Ross,Lindsay Arnold,2nd Place,,31.0,0.8890382075523303,5,5,10,False,False,0.09841269841269841,0.10366018911336303,0.20207288752606145,False
24,3,Erika Jayne,Gleb Savchenko,Eliminated Week 5,5.0,26.0,0.0636179709042017,7,11,18,False,False,0.08253968253968254,0.08308192916554663,0.16562161170522915,False
24,3,Heather Morris,Maksim Chmerkoskiy,Eliminated Week 6,6.0,33.0,0.9173787541812634,2,2,4,False,False,0.10476190476190476,0.12316548277677246,0.22792738753867722,False
24,3,Mr. T,Kym Herjavec,Eliminated Week 4,4.0,24.0,0.1887925357697909,9,9,18,False,False,0.0761904761904762,0.05739684181270671,0.1335873180031829,False
24,3,Nancy Kerrigan,Artem Chigvintsev,Eliminated Week 7,7.0,33.0,0.9078601882646892,2,3,5,False,False,0.10476190476190476,0.11639921741294756,0.22116112217485234,False
24,3,Nick Viall,Peta Murgatroyd,Eliminated Week 7,7.0,26.0,0.7183477383719562,7,7,14,False,False,0.08253968253968254,0.09033360476850717,0.1728732873081897,False
24,3,Normani,Valentin Chmerkovskiy,3rd Place,,34.0,0.936641893693704,1,1,2,False,False,0.10793650793650794,0.13242332612698907,0.240359834063497,False
24,3,Rashad Jennings,Emma Slater,1st Place,,28.0,0.7195276150326227,6,6,12,False,False,0.08888888888888889,0.09437051858828636,0.18325940747717526,False
24,3,Simone Biles,Sasha Farber,Eliminated Week 9,9.0,32.0,0.8913458375279105,4,4,8,False,False,0.10158730158730159,0.11096706628667737,0.21255436787397897,False
24,4,Bonner Bolton,Sharna Burgess,Eliminated Week 8,8.0,32.0,0.8768100035151074,5,4,9,False,False,0.09815950920245399,0.10839673820819398,0.206556247410648,False
24,4,David Ross,Lindsay Arnold,2nd Place,,31.0,0.7773268415838627,7,6,13,False,False,0.0950920245398773,0.10965987053694082,0.20475189507681812,False
24,4,Erika Jayne,Gleb Savchenko,Eliminated Week 5,5.0,30.0,0.504955159396242,8,9,17,False,False,0.09202453987730061,0.08369153040414717,0.17571607028144778,False
24,4,Heather Morris,Maksim Chmerkoskiy,Eliminated Week 6,6.0,35.0,0.89267140309625,3,3,6,False,False,0.10736196319018405,0.13192205992599076,0.2392840231161748,False
24,4,Mr. T,Kym Herjavec,Eliminated Week 4,4.0,28.0,0.3130023542549169,10,10,20,True,True,0.08588957055214724,0.0,0.08588957055214724,True
24,4,Nancy Kerrigan,Artem Chigvintsev,Eliminated Week 7,7.0,33.0,0.755440330475836,4,7,11,False,False,0.10122699386503067,0.11600977375690422,0.2172367676219349,False
24,4,Nick Viall,Peta Murgatroyd,Eliminated Week 7,7.0,30.0,0.7351468107095763,8,8,16,False,False,0.09202453987730061,0.047122509154273705,0.13914704903157432,False
24,4,Normani,Valentin Chmerkovskiy,3rd Place,,32.0,0.8628597107478966,5,5,10,False,False,0.09815950920245399,0.12494863966629854,0.22310814886875252,False
24,4,Rashad Jennings,Emma Slater,1st Place,,39.0,0.9214740394166124,1,1,2,False,False,0.1196319018404908,0.14055022147028068,0.2601821233107715,False
24,4,Simone Biles,Sasha Farber,Eliminated Week 9,9.0,36.0,0.9191437835388044,2,2,4,False,False,0.11042944785276074,0.1376986568769701,0.24812810472973085,False
24,5,Bonner Bolton,Sharna Burgess,Eliminated Week 8,8.0,30.0,0.0803165159838636,8,9,17,True,False,0.09868421052631579,0.09775825314048027,0.19644246366679607,False
24,5,David Ross,Lindsay Arnold,2nd Place,,29.0,0.4228827923111841,9,7,16,False,False,0.09539473684210527,0.09617665991771056,0.19157139675981583,False
24,5,Erika Jayne,Gleb Savchenko,Eliminated Week 5,5.0,32.0,0.4001711735897244,6,8,14,False,True,0.10526315789473684,0.0,0.10526315789473684,True
24,5,Heather Morris,Maksim Chmerkoskiy,Eliminated Week 6,6.0,34.0,0.8561598890483293,4,4,8,False,False,0.1118421052631579,0.14230952841679628,0.2541516336799542,False
24,5,Nancy Kerrigan,Artem Chigvintsev,Eliminated Week 7,7.0,36.0,0.7276901397735478,3,5,8,False,False,0.11842105263157894,0.11553747845621862,0.23395853108779757,False
24,5,Nick Viall,Peta Murgatroyd,Eliminated Week 7,7.0,34.0,0.8653781962289675,4,3,7,False,False,0.1118421052631579,0.09752272801873271,0.2093648332818906,False
24,5,Normani,Valentin Chmerkovskiy,3rd Place,,39.0,0.9397455667557452,1,1,2,False,False,0.12828947368421054,0.17513912174276275,0.3034285954269733,False
24,5,Rashad Jennings,Emma Slater,1st Place,,32.0,0.4588569573897686,6,6,12,False,False,0.10526315789473684,0.11825436378079932,0.22351752167553615,False
24,5,Simone Biles,Sasha Farber,Eliminated Week 9,9.0,38.0,0.9103768403238244,2,2,4,False,False,0.125,0.15730186652649952,0.2823018665264995,False
24,6,Bonner Bolton,Sharna Burgess,Eliminated Week 8,8.0,31.5,0.7676284543683252,6,4,10,False,False,0.1171003717472119,0.16836620899704324,0.2854665807442551,False
24,6,David Ross,Lindsay Arnold,2nd Place,,31.0,0.5618177030003355,7,6,13,False,False,0.11524163568773234,0.02769285192695279,0.14293448761468514,False
24,6,Heather Morris,Maksim Chmerkoskiy,Eliminated Week 6,6.0,37.0,0.9037625955520178,1,1,2,False,True,0.137546468401487,0.0,0.137546468401487,False
24,6,Nancy Kerrigan,Artem Chigvintsev,Eliminated Week 7,7.0,33.5,0.5097885777015339,5,7,12,False,False,0.12453531598513011,0.13572770956459174,0.26026302554972186,False
24,6,Nick Viall,Peta Murgatroyd,Eliminated Week 7,7.0,30.5,0.0325437982253702,8,8,16,True,False,0.11338289962825279,0.0005622184710617611,0.11394511809931455,True
24,6,Normani,Valentin Chmerkovskiy,3rd Place,,36.0,0.8639089359706966,2,2,4,False,False,0.13382899628252787,0.28942344966431977,0.42325244594684763,False
24,6,Rashad Jennings,Emma Slater,1st Place,,35.0,0.6913436803689184,3,5,8,False,False,0.13011152416356878,0.16300390621980396,0.29311543038337273,False
24,6,Simone Biles,Sasha Farber,Eliminated Week 9,9.0,34.5,0.7864322658498275,4,3,7,False,False,0.12825278810408922,0.2152236551562266,0.3434764432603158,False
24,7,Bonner Bolton,Sharna Burgess,Eliminated Week 8,8.0,31.0,0.1856580456591093,7,7,14,True,False,0.1225296442687747,0.06871013056594592,0.19123977483472063,False
24,7,David Ross,Lindsay Arnold,2nd Place,,32.0,0.4822763583287373,6,6,12,True,False,0.12648221343873517,0.1356870351255683,0.26216924856430346,False
24,7,Nancy Kerrigan,Artem Chigvintsev,Eliminated Week 7,7.0,36.0,0.8200198404458998,4,4,8,False,True,0.1422924901185771,0.010996311896937273,0.15328880201551437,True
