season,week,celebrity_name,ballroom_partner,method,conflict_degree,conflict_type,judge_rank,fan_rank,judge_percent,fan_percent,final_rank,final_percent
4,6,John Ratzenberger,Edyta Sliwinska,percent,0.10859478363027991,B,7,7,0.1117647058823529,0.003169922252073,7.0,0.0
4,6,Laila Ali,Maksim Chmerkoskiy,percent,0.083529095370166,A,1,2,0.1647058823529411,0.2482349777231071,2.0,0.8333333333333334
4,7,Apolo Anton Ohno,Julianne Hough,percent,0.046084369281614385,A,3,3,0.174757281553398,0.2208416508350124,3.0,0.6
4,7,Billy Ray Cyrus,Karina Smirnoff,percent,0.04948169542904181,B,6,6,0.1229773462783171,0.0734956508492753,5.0,0.19999999999999996
4,7,Ian Ziering,Cheryl Burke,percent,0.040633316802118596,A,3,4,0.174757281553398,0.2153905983555166,4.0,0.4
4,7,Joey Fatone,Kym Johnson,percent,0.04108116290279071,A,1,1,0.1909385113268608,0.2320196742296515,2.0,0.8
4,7,John Ratzenberger,Edyta Sliwinska,percent,0.145631067961165,B,5,5,0.145631067961165,0.0,6.0,0.0
4,7,Laila Ali,Maksim Chmerkoskiy,percent,0.06731391440368312,A,1,2,0.1909385113268608,0.2582524257305439,1.0,1.0
4,8,Apolo Anton Ohno,Julianne Hough,percent,0.08563602404391676,A,1,1,0.2310756972111553,0.3167117212550721,1.0,1.0
4,8,Billy Ray Cyrus,Karina Smirnoff,percent,0.1513944223107569,B,5,5,0.1513944223107569,0.0,5.0,0.0
4,8,Ian Ziering,Cheryl Burke,percent,0.006040166003368291,B,4,4,0.1872509960159362,0.1812108300125679,4.0,0.25
4,8,Joey Fatone,Kym Johnson,percent,0.058738781660852724,A,2,2,0.2191235059760956,0.2778622876369483,2.0,0.75
4,8,Laila Ali,Maksim Chmerkoskiy,percent,0.013059782609356002,A,3,3,0.2111553784860557,0.2242151610954117,3.0,0.5
4,9,Apolo Anton Ohno,Julianne Hough,percent,0.027684132263799788,A,3,3,0.2489451476793249,0.2766292799431247,3.0,0.33333333333333337
4,9,Ian Ziering,Cheryl Burke,percent,0.2447257383966244,B,4,4,0.2447257383966244,0.0,4.0,0.0
4,9,Joey Fatone,Kym Johnson,percent,0.1106582159145969,A,1,1,0.2531645569620253,0.3638227728766222,1.0,1.0
4,9,Laila Ali,Maksim Chmerkoskiy,percent,0.10638339021822774,A,1,2,0.2531645569620253,0.359547947180253,2.0,0.6666666666666667
5,1,Albert Reed,Anna Trebunskaya,percent,0.007280436759686995,A,5,7,0.0817120622568093,0.0889924990164963,8.0,0.36363636363636365
5,1,Cameron Mathison,Edyta Sliwinska,percent,0.008514436503511996,A,5,8,0.0817120622568093,0.0902264987603213,7.0,0.4545454545454546
5,1,Floyd Mayweather Jr. ,Karina Smirnoff,percent,0.008609173985646992,B,11,10,0.0700389105058365,0.0614297365201895,11.0,0.09090909090909094
5,1,Helio Castroneves,Julianne Hough,percent,0.009123653447173988,A,2,1,0.0972762645914396,0.1063999180386136,2.0,0.9090909090909091
5,1,Jane Seymour,Tony Dovolani,percent,0.003774682897453502,A,3,5,0.0933852140077821,0.0971598969052356,4.0,0.7272727272727273
5,1,Jennie Garth,Derek Hough,percent,0.0163591805740657,A,5,4,0.0817120622568093,0.098071242830875,5.0,0.6363636363636364
5,1,Josie Maran,Alec Mazo,percent,0.0622568093385214,B,12,12,0.0622568093385214,0.0,12.0,0.0
5,1,Marie Osmond,Jonathan Roberts,percent,0.005150145063680306,A,5,9,0.0817120622568093,0.0868622073204896,9.0,0.2727272727272727
5,1,Mark Cuban,Kym Johnson,percent,0.009797586546981304,A,5,6,0.0817120622568093,0.0915096488037906,6.0,0.5454545454545454
5,1,Mel B,Maksim Chmerkoskiy,percent,0.008034255399223603,A,3,3,0.0933852140077821,0.1014194694070057,3.0,0.8181818181818181
5,1,Sabrina Bryan,Mark Ballas,percent,0.0118517933177896,A,1,2,0.1011673151750972,0.1130191084928868,1.0,1.0
5,1,Wayne Newton,Cheryl Burke,percent,0.009020187185398695,B,10,11,0.0739299610894941,0.0649097739040954,10.0,0.18181818181818177
5,2,Albert Reed,Anna Trebunskaya,percent,0.088235294117647,B,5,7,0.088235294117647,0.0,10.0,0.09999999999999998
5,2,Cameron Mathison,Edyta Sliwinska,percent,0.017604744873984002,A,5,8,0.088235294117647,0.105840038991631,7.0,0.4
5,2,Floyd Mayweather Jr. ,Karina Smirnoff,percent,0.022211117255153706,A,5,6,0.088235294117647,0.1104464113728007,6.0,0.5
5,2,Helio Castroneves,Julianne Hough,percent,0.027429206517101498,A,1,1,0.1134453781512605,0.140874584668362,1.0,1.0
5,2,Jane Seymour,Tony Dovolani,percent,0.005947585462468402,A,5,9,0.088235294117647,0.0941828795801154,8.0,0.30000000000000004
5,2,Jennie Garth,Derek Hough,percent,0.0258642241565014,A,5,4,0.088235294117647,0.1140995182741484,5.0,0.6
5,2,Marie Osmond,Jonathan Roberts,percent,0.014153966020463704,A,3,3,0.1008403361344537,0.1149943021549174,3.0,0.8
5,2,Mark Cuban,Kym Johnson,percent,0.028936819571203004,B,10,10,0.0756302521008403,0.0466934325296373,9.0,0.19999999999999996
5,2,Mel B,Maksim Chmerkoskiy,percent,0.020566175466278105,A,4,5,0.0966386554621848,0.1172048309284629,4.0,0.7
5,2,Sabrina Bryan,Mark Ballas,percent,0.028287540367809394,A,2,2,0.1092436974789916,0.137531237846801,2.0,0.9
5,2,Wayne Newton,Cheryl Burke,percent,0.0448924464309101,B,11,11,0.0630252100840336,0.0181327636531235,11.0,0.0
5,3,Cameron Mathison,Edyta Sliwinska,percent,0.0023469282383523082,A,7,7,0.0962343096234309,0.0985812378617832,6.0,0.4444444444444444
5,3,Floyd Mayweather Jr. ,Karina Smirnoff,percent,0.001495440709881099,B,8,8,0.0878661087866108,0.0863706680767297,8.0,0.2222222222222222
5,3,Helio Castroneves,Julianne Hough,percent,0.016495171065117303,A,6,4,0.100418410041841,0.1169135811069583,5.0,0.5555555555555556
5,3,Jane Seymour,Tony Dovolani,percent,0.028119770817444004,A,1,6,0.1129707112970711,0.1410904821145151,3.0,0.7777777777777778
5,3,Jennie Garth,Derek Hough,percent,0.020135577024308904,A,4,3,0.1087866108786611,0.12892218790297,4.0,0.6666666666666667
5,3,Marie Osmond,Jonathan Roberts,percent,0.0249060933462434,B,4,5,0.1087866108786611,0.0838805175324177,7.0,0.33333333333333337
5,3,Mark Cuban,Kym Johnson,percent,0.037873367709373,B,9,9,0.0836820083682008,0.0458086406588278,9.0,0.11111111111111116
5,3,Mel B,Maksim Chmerkoskiy,percent,0.034437945108028986,A,1,1,0.1129707112970711,0.1474086564051001,2.0,0.8888888888888888
5,3,Sabrina Bryan,Mark Ballas,percent,0.0380533170436267,A,1,2,0.1129707112970711,0.1510240283406978,1.0,1.0
5,3,Wayne Newton,Cheryl Burke,percent,0.0753138075313807,B,10,10,0.0753138075313807,0.0,10.0,0.0
5,4,Cameron Mathison,Edyta Sliwinska,percent,0.04028054398202201,A,2,4,0.1153846153846153,0.1556651593666373,4.0,0.625
5,4,Floyd Mayweather Jr. ,Karina Smirnoff,percent,0.0982905982905982,B,8,8,0.0982905982905982,0.0,9.0,0.0
5,4,Helio Castroneves,Julianne Hough,percent,0.051884412781201414,A,2,2,0.1153846153846153,0.1672690281658167,3.0,0.75
5,4,Jane Seymour,Tony Dovolani,percent,0.017362423632751395,A,5,6,0.1111111111111111,0.1284735347438625,5.0,0.5
5,4,Jennie Garth,Derek Hough,percent,0.05521653628849081,A,2,3,0.1153846153846153,0.1706011516731061,2.0,0.875
5,4,Marie Osmond,Jonathan Roberts,percent,0.0566792248021691,B,5,7,0.1111111111111111,0.054431886308942,7.0,0.25
5,4,Mark Cuban,Kym Johnson,percent,0.0763869310864467,B,9,9,0.094017094017094,0.0176301629306473,8.0,0.125
5,4,Mel B,Maksim Chmerkoskiy,percent,0.015982934960127287,A,5,5,0.1111111111111111,0.1270940460712384,6.0,0.375
5,4,Sabrina Bryan,Mark Ballas,percent,0.0506299025346211,A,1,1,0.1282051282051282,0.1788350307397493,1.0,1.0
5,5,Cameron Mathison,Edyta Sliwinska,percent,0.031963323127115695,A,3,3,0.1306532663316583,0.162616589458774,3.0,0.7142857142857143
5,5,Helio Castroneves,Julianne Hough,percent,0.025808677196782093,A,6,6,0.1155778894472361,0.1413865666440182,6.0,0.2857142857142857
5,5,Jane Seymour,Tony Dovolani,percent,0.0073178285489511885,A,3,5,0.1306532663316583,0.1379710948806095,5.0,0.4285714285714286
5,5,Jennie Garth,Derek Hough,percent,0.03227346307692011,A,5,4,0.1256281407035175,0.1579016037804376,4.0,0.5714285714285714
5,5,Marie Osmond,Jonathan Roberts,percent,0.0945442215753013,B,7,8,0.1055276381909547,0.0109834166156534,7.0,0.1428571428571429
5,5,Mark Cuban,Kym Johnson,percent,0.1055276381909547,B,7,7,0.1055276381909547,0.0,8.0,0.0
5,5,Mel B,Maksim Chmerkoskiy,percent,0.051207453943061615,A,1,1,0.1457286432160804,0.196936097159142,1.0,1.0
5,5,Sabrina Bryan,Mark Ballas,percent,0.05150111387342529,A,2,2,0.1407035175879397,0.192204631461365,2.0,0.8571428571428572
5,6,Cameron Mathison,Edyta Sliwinska,percent,0.009293605071517497,A,4,4,0.1388888888888889,0.1481824939604064,4.0,0.5
5,6,Helio Castroneves,Julianne Hough,percent,0.11682868191951262,A,2,1,0.1555555555555555,0.2723842374750681,1.0,1.0
5,6,Jane Seymour,Tony Dovolani,percent,0.1207774773025172,B,7,7,0.1222222222222222,0.001444744919705,7.0,0.0
5,6,Jennie Garth,Derek Hough,percent,0.08838284311030101,A,3,3,0.15,0.238382843110301,3.0,0.6666666666666667
5,6,Marie Osmond,Jonathan Roberts,percent,0.04428548473033231,B,6,6,0.1277777777777777,0.0834922930474454,5.0,0.33333333333333337
5,6,Mel B,Maksim Chmerkoskiy,percent,0.0894467208204073,A,1,2,0.1666666666666666,0.2561133874870739,2.0,0.8333333333333334
5,6,Sabrina Bryan,Mark Ballas,percent,0.1388888888888889,B,4,5,0.1388888888888889,0.0,6.0,0.16666666666666663
5,7,Cameron Mathison,Edyta Sliwinska,percent,0.0673254657456775,B,5,5,0.1634615384615384,0.0961360727158609,5.0,0.19999999999999996
5,7,Helio Castroneves,Julianne Hough,percent,0.035802455632683,A,3,3,0.1666666666666666,0.2024691222993496,3.0,0.6
5,7,Jane Seymour,Tony Dovolani,percent,0.1602564102564102,B,6,6,0.1602564102564102,0.0,6.0,0.0
5,7,Jennie Garth,Derek Hough,percent,0.07083866028646421,A,2,2,0.1698717948717948,0.240710455158259,2.0,0.8
5,7,Marie Osmond,Jonathan Roberts,percent,0.028908728217407892,A,3,4,0.1666666666666666,0.1955753948840745,4.0,0.4
5,7,Mel B,Maksim Chmerkoskiy,percent,0.0920320318655328,A,1,1,0.173076923076923,0.2651089549424558,1.0,1.0
5,8,Cameron Mathison,Edyta Sliwinska,percent,0.1939163498098859,B,3,3,0.1939163498098859,0.0,5.0,0.0
5,8,Helio Castroneves,Julianne Hough,percent,0.1730932302774284,A,1,1,0.2167300380228136,0.389823268300242,1.0,1.0
5,8,Jennie Garth,Derek Hough,percent,0.006419985593342503,A,4,4,0.1901140684410646,0.1965340540344071,3.0,0.5
5,8,Marie Osmond,Jonathan Roberts,percent,0.10874620780318531,B,5,5,0.1863117870722433,0.077565579269058,4.0,0.25
5,8,Mel B,Maksim Chmerkoskiy,percent,0.1231493417423005,A,2,2,0.2129277566539923,0.3360770983962928,2.0,0.75
5,9,Helio Castroneves,Julianne Hough,percent,0.21768332914546829,A,1,1,0.2564102564102564,0.4740935855557247,2.0,0.6666666666666667
5,9,Jennie Garth,Derek Hough,percent,0.2478632478632478,B,3,3,0.2478632478632478,0.0,4.0,0.0
5,9,Marie Osmond,Jonathan Roberts,percent,0.2195915329293374,B,4,4,0.2393162393162393,0.0197247063869019,3.0,0.33333333333333337
5,9,Mel B,Maksim Chmerkoskiy,percent,0.249771451647117,A,1,2,0.2564102564102564,0.5061817080573734,1.0,1.0
6,2,Adam Carolla,Julianne Hough,percent,0.009828562750319889,B,9,8,0.0739299610894941,0.0641013983391742,9.0,0.2727272727272727
6,2,Cristian de la Fuente,Cheryl Burke,percent,0.016286202862569307,A,8,9,0.0778210116731517,0.094107214535721,8.0,0.36363636363636365
6,2,Jason Taylor,Edyta Sliwinska,percent,0.017319587018232108,A,1,1,0.1050583657587548,0.1223779527769869,2.0,0.9090909090909091
6,2,Kristi Yamaguchi,Mark Ballas,percent,0.02368891993822339,A,1,2,0.1050583657587548,0.1287472856969782,1.0,1.0
6,2,Mario,Karina Smirnoff,percent,0.015931169077714705,A,3,5,0.1011673151750972,0.1170984842528119,3.0,0.8181818181818181
6,2,Marissa Jaret Winokur,Tony Dovolani,percent,0.020385525894294806,A,6,6,0.0817120622568093,0.1020975881511041,6.0,0.5454545454545454
6,2,Marlee Matlin,Fabian Sanchez,percent,0.011131006525549297,A,4,4,0.0933852140077821,0.1045162205333314,5.0,0.6363636363636364
6,2,Monica Seles,Jonathan Roberts,percent,0.0583657587548638,B,12,11,0.0583657587548638,0.0,12.0,0.0
6,2,Penn Jillette,Kym Johnson,percent,0.05588185081572421,B,10,10,0.0661478599221789,0.0102660091064547,11.0,0.09090909090909094
6,2,Priscilla Presley,Louis van Amstel,percent,0.01613802679881131,A,6,7,0.0817120622568093,0.0978500890556206,7.0,0.4545454545454546
6,2,Shannon Elizabeth,Derek Hough,percent,0.024722384717354592,A,4,3,0.0933852140077821,0.1181075987251367,4.0,0.7272727272727273
6,2,Steve Guttenberg,Anna Trebunskaya,percent,0.021526650511841598,B,11,12,0.0622568093385214,0.0407301588266798,10.0,0.18181818181818177
6,3,Adam Carolla,Julianne Hough,percent,0.0081644993828493,A,6,4,0.0921052631578947,0.100269762540744,7.0,0.33333333333333337
6,3,Cristian de la Fuente,Cheryl Burke,percent,0.020747771979555296,A,3,5,0.1096491228070175,0.1303968947865728,3.0,0.7777777777777778
6,3,Jason Taylor,Edyta Sliwinska,percent,0.008116611730022802,A,5,6,0.1008771929824561,0.1089938047124789,5.0,0.5555555555555556
6,3,Kristi Yamaguchi,Mark Ballas,percent,0.028173669355994302,A,1,1,0.1184210526315789,0.1465947219875732,1.0,1.0
6,3,Mario,Karina Smirnoff,percent,0.017826436237254495,A,6,7,0.0921052631578947,0.1099316993951492,6.0,0.4444444444444444
6,3,Marissa Jaret Winokur,Tony Dovolani,percent,0.002514512121061699,B,10,10,0.0833333333333333,0.0808188212122716,8.0,0.2222222222222222
6,3,Marlee Matlin,Fabian Sanchez,percent,0.0305181628708256,B,6,9,0.0921052631578947,0.0615871002870691,9.0,0.11111111111111116
6,3,Priscilla Presley,Louis van Amstel,percent,0.0159597810863759,A,2,2,0.1140350877192982,0.1299948688056741,2.0,0.8888888888888888
6,3,Shannon Elizabeth,Derek Hough,percent,0.026149168377729806,A,4,3,0.1052631578947368,0.1314123262724666,4.0,0.6666666666666667
6,3,Steve Guttenberg,Anna Trebunskaya,percent,0.0921052631578947,B,6,8,0.0921052631578947,0.0,10.0,0.0
6,4,Adam Carolla,Julianne Hough,percent,0.0844444444444444,B,9,7,0.0844444444444444,0.0,9.0,0.0
6,4,Cristian de la Fuente,Cheryl Burke,percent,0.030436097331457718,A,4,6,0.1155555555555555,0.1459916528870132,4.0,0.625
6,4,Jason Taylor,Edyta Sliwinska,percent,0.02928106273390682,A,1,1,0.1288888888888889,0.1581699516227957,1.0,1.0
6,4,Kristi Yamaguchi,Mark Ballas,percent,0.019532312057414403,A,1,2,0.1288888888888889,0.1484212009463033,3.0,0.75
6,4,Mario,Karina Smirnoff,percent,0.028449634372292393,A,5,4,0.1066666666666666,0.135116301038959,5.0,0.5
6,4,Marissa Jaret Winokur,Tony Dovolani,percent,0.0235131514856379,A,5,5,0.1066666666666666,0.1301798181523045,6.0,0.375
6,4,Marlee Matlin,Fabian Sanchez,percent,0.011149293594515705,B,5,8,0.1066666666666666,0.0955173730721509,7.0,0.25
6,4,Priscilla Presley,Louis van Amstel,percent,0.0664662803380125,B,8,9,0.0977777777777777,0.0313114974397652,8.0,0.125
6,4,Shannon Elizabeth,Derek Hough,percent,0.03084776039626351,A,3,3,0.1244444444444444,0.1552922048407079,2.0,0.875
6,5,Cristian de la Fuente,Cheryl Burke,percent,0.026729413381935907,A,5,5,0.1173469387755102,0.1440763521574461,6.0,0.2857142857142857
6,5,Jason Taylor,Edyta Sliwinska,percent,0.020813773862268597,A,2,3,0.1377551020408163,0.1585688759030849,3.0,0.7142857142857143
6,5,Kristi Yamaguchi,Mark Ballas,percent,0.03789139876167641,A,1,1,0.1479591836734693,0.1858505824351457,1.0,1.0
6,5,Mario,Karina Smirnoff,percent,0.03873189061006818,A,2,2,0.1377551020408163,0.1764869926508845,2.0,0.8571428571428572
6,5,Marissa Jaret Winokur,Tony Dovolani,percent,0.02371840561840699,A,4,4,0.1224489795918367,0.1461673852102437,5.0,0.4285714285714286
6,5,Marlee Matlin,Fabian Sanchez,percent,0.0752708225591145,B,7,8,0.1122448979591836,0.0369740754000691,7.0,0.1428571428571429
6,5,Priscilla Presley,Louis van Amstel,percent,0.1071428571428571,B,8,7,0.1071428571428571,0.0,8.0,0.0
6,5,Shannon Elizabeth,Derek Hough,percent,0.03452879746761561,A,5,6,0.1173469387755102,0.1518757362431258,4.0,0.5714285714285714
6,6,Cristian de la Fuente,Cheryl Burke,percent,0.04660109835612192,A,3,3,0.15,0.1966010983561219,2.0,0.8333333333333334
6,6,Jason Taylor,Edyta Sliwinska,percent,0.0007409593789085012,B,5,6,0.1333333333333333,0.1325923739544248,5.0,0.33333333333333337
6,6,Kristi Yamaguchi,Mark Ballas,percent,0.039396906895806605,A,1,1,0.1666666666666666,0.2060635735624732,1.0,1.0
6,6,Mario,Karina Smirnoff,percent,0.02420391007962841,A,2,2,0.1555555555555555,0.1797594656351839,3.0,0.6666666666666667
6,6,Marissa Jaret Winokur,Tony Dovolani,percent,0.02924899216968979,A,4,4,0.1444444444444444,0.1736934366141342,4.0,0.5
6,6,Marlee Matlin,Fabian Sanchez,percent,0.1166666666666666,B,7,7,0.1166666666666666,0.0,7.0,0.0
6,6,Shannon Elizabeth,Derek Hough,percent,0.02204328145567161,B,5,5,0.1333333333333333,0.1112900518776617,6.0,0.16666666666666663
6,7,Cristian de la Fuente,Cheryl Burke,percent,0.030179495689990815,B,6,6,0.1488673139158576,0.1186878182258668,4.0,0.4
6,7,Jason Taylor,Edyta Sliwinska,percent,0.0915169961496673,A,1,1,0.1779935275080906,0.2695105236577579,2.0,0.8
6,7,Kristi Yamaguchi,Mark Ballas,percent,0.1257793177836055,A,2,2,0.174757281553398,0.3005365993370035,1.0,1.0
6,7,Mario,Karina Smirnoff,percent,0.0840564494644999,B,4,5,0.1650485436893204,0.0809920942248205,5.0,0.19999999999999996
6,7,Marissa Jaret Winokur,Tony Dovolani,percent,0.06198817491053821,A,3,4,0.1682847896440129,0.2302729645545511,3.0,0.6
6,7,Shannon Elizabeth,Derek Hough,percent,0.1650485436893204,B,4,3,0.1650485436893204,0.0,6.0,0.0
6,8,Cristian de la Fuente,Cheryl Burke,percent,0.19241509662626233,A,1,1,0.2134831460674157,0.405898242693678,1.0,1.0
6,8,Jason Taylor,Edyta Sliwinska,percent,0.03253463896260342,B,4,4,0.1947565543071161,0.1622219153445127,3.0,0.5
6,8,Kristi Yamaguchi,Mark Ballas,percent,0.1435413212139159,A,2,3,0.2059925093632958,0.3495338305772117,2.0,0.75
6,8,Mario,Karina Smirnoff,percent,0.198501872659176,B,3,2,0.198501872659176,0.0,5.0,0.0
6,8,Marissa Jaret Winokur,Tony Dovolani,percent,0.1049199062183988,B,5,5,0.1872659176029962,0.0823460113845974,4.0,0.25
6,9,Cristian de la Fuente,Cheryl Burke,percent,0.11779948178961519,A,2,3,0.2545454545454545,0.3723449363350697,2.0,0.6666666666666667
6,9,Jason Taylor,Edyta Sliwinska,percent,0.0490805910333586,B,3,2,0.25,0.2009194089666414,3.0,0.33333333333333337
6,9,Kristi Yamaguchi,Mark Ballas,percent,0.1676447456073798,A,1,1,0.2590909090909091,0.4267356546982889,1.0,1.0
6,9,Marissa Jaret Winokur,Tony Dovolani,percent,0.2363636363636363,B,4,4,0.2363636363636363,0.0,4.0,0.0
7,1,Brooke Burke,Derek Hough,percent,0.015536260737711208,A,1,1,0.0972222222222222,0.1127584829599334,1.0,1.0
7,1,Cloris Leachman,Corky Ballas,percent,0.0008209403239488045,B,12,13,0.0634920634920634,0.0626711231681146,11.0,0.16666666666666663
7,1,Cody Linley,Julianne Hough,percent,0.012061381484101408,A,6,5,0.0813492063492063,0.0934105878333077,6.0,0.5833333333333333
7,1,Jeffrey Ross,Edyta Sliwinska,percent,0.0476190476190476,B,13,12,0.0476190476190476,0.0,13.0,0.0
7,1,Kim Kardashian,Mark Ballas,percent,0.014424290785282498,A,8,8,0.0734126984126984,0.0878369891979809,8.0,0.41666666666666663
7,1,Lance Bass,Lacey Schwimmer,percent,0.015135242206492094,A,3,2,0.0853174603174603,0.1004527025239524,4.0,0.75
7,1,Maurice Greene,Cheryl Burke,percent,0.011982877250771795,A,7,7,0.0773809523809523,0.0893638296317241,7.0,0.5
7,1,Misty May-Treanor,Maksim Chmerkoskiy,percent,0.011294755824541994,A,5,6,0.0833333333333333,0.0946280891578753,5.0,0.6666666666666667
7,1,Rocco DiSpirito,Karina Smirnoff,percent,0.002043705551083394,A,11,10,0.0694444444444444,0.0714881499955278,10.0,0.25
7,1,Susan Lucci,Tony Dovolani,percent,0.006921089123375301,A,8,9,0.0734126984126984,0.0803337875360737,9.0,0.33333333333333337
7,1,Ted McGinley,Inna Brayer,percent,0.0666361201812083,B,8,11,0.0734126984126984,0.0067765782314901,12.0,0.08333333333333337
7,1,Toni Braxton,Alec Mazo,percent,0.01052953025110659,A,2,3,0.0892857142857142,0.0998152445368208,2.0,0.9166666666666666
7,1,Warren Sapp,Kym Johnson,percent,0.015146974909738195,A,3,4,0.0853174603174603,0.1004644352271985,3.0,0.8333333333333334
7,2,Brooke Burke,Derek Hough,percent,0.04823330928602018,A,1,1,0.1085972850678733,0.1568305943538935,1.0,1.0
7,2,Cloris Leachman,Corky Ballas,percent,0.022171114340821495,B,11,11,0.0678733031674208,0.0457021888265993,10.0,0.09999999999999998
7,2,Cody Linley,Julianne Hough,percent,0.03877469063803961,A,4,3,0.0950226244343891,0.1337973150724287,4.0,0.7
7,2,Kim Kardashian,Mark Ballas,percent,0.0769230769230769,B,9,9,0.0769230769230769,0.0,11.0,0.0
7,2,Lance Bass,Lacey Schwimmer,percent,0.010283618949841394,B,7,7,0.090497737556561,0.0802141186067196,7.0,0.4
7,2,Maurice Greene,Cheryl Burke,percent,0.02241522785214449,A,8,8,0.085972850678733,0.1083880785308775,6.0,0.5
7,2,Misty May-Treanor,Maksim Chmerkoskiy,percent,0.0700762345792146,B,4,5,0.0950226244343891,0.0249463898551745,9.0,0.19999999999999996
7,2,Rocco DiSpirito,Karina Smirnoff,percent,0.02201244755382751,B,10,10,0.0723981900452488,0.0503857424914213,8.0,0.30000000000000004
7,2,Susan Lucci,Tony Dovolani,percent,0.02802622072323191,A,4,6,0.0950226244343891,0.123048845157621,5.0,0.6
7,2,Toni Braxton,Alec Mazo,percent,0.023636724830960312,A,3,4,0.1040723981900452,0.1277091230210055,3.0,0.8
7,2,Warren Sapp,Kym Johnson,percent,0.0403803190163852,A,1,2,0.1085972850678733,0.1489776040842585,2.0,0.9
7,4,Brooke Burke,Derek Hough,percent,0.031158121220089596,A,1,2,0.1280788177339901,0.1592369389540797,1.0,1.0
7,4,Cloris Leachman,Corky Ballas,percent,0.0016045391625690991,B,5,7,0.1083743842364532,0.1067698450738841,6.0,0.375
7,4,Cody Linley,Julianne Hough,percent,0.0204889404888927,A,4,3,0.1133004926108374,0.1337894330997301,4.0,0.625
7,4,Lance Bass,Lacey Schwimmer,percent,0.023655305019127104,A,1,1,0.1280788177339901,0.1517341227531172,2.0,0.875
7,4,Maurice Greene,Cheryl Burke,percent,0.008146592074075393,A,8,8,0.0985221674876847,0.1066687595617601,8.0,0.125
7,4,Rocco DiSpirito,Karina Smirnoff,percent,0.0886699507389162,B,9,9,0.0886699507389162,0.0,9.0,0.0
